date,emp_id,name,department,site,shift,status,punch_in,punch_out,hours_worked,gps_location_match,base_salary
2024-01-02,EMP0051,Employee_51,Security,Site_Alpha,Night,Present,08:34,17:48,9.7,True,20000
2024-01-02,EMP0052,Employee_52,Housekeeping,Site_Delta,Morning,Absent,,,0.0,,15000
2024-01-02,EMP0053,Employee_53,Maintenance,Site_Delta,Afternoon,Present,09:48,18:19,10.1,False,22000
2024-01-02,EMP0054,Employee_54,Maintenance,Site_Beta,Morning,Present,07:28,17:49,9.9,True,20000
2024-01-02,EMP0055,Employee_55,Reception,Site_Alpha,Morning,Present,09:22,20:10,9.3,True,22000
2024-01-02,EMP0056,Employee_56,Reception,Site_Alpha,Night,Present,07:36,19:34,8.3,True,15000
2024-01-02,EMP0057,Employee_57,Housekeeping,Site_Beta,Night,Present,09:18,19:36,8.3,True,20000
2024-01-02,EMP0058,Employee_58,Security,Site_Beta,Morning,Absent,,,0.0,,25000
2024-01-02,EMP0059,Employee_59,Reception,Site_Epsilon,Night,Present,07:08,20:58,7.7,True,25000
2024-01-02,EMP0060,Employee_60,Housekeeping,Site_Epsilon,Afternoon,Present,09:55,18:15,7.9,True,22000
2024-01-02,EMP0061,Employee_61,Reception,Site_Gamma,Night,Present,09:25,20:09,9.2,True,22000
2024-01-02,EMP0062,Employee_62,Maintenance,Site_Epsilon,Night,Present,08:04,17:25,9.0,True,15000
2024-01-02,EMP0063,Employee_63,Security,Site_Beta,Night,Absent,,,0.0,,18000
2024-01-02,EMP0064,Employee_64,Maintenance,Site_Alpha,Morning,Present,08:20,17:55,9.8,True,18000
2024-01-02,EMP0065,Employee_65,Housekeeping,Site_Epsilon,Morning,Present,08:40,19:54,7.7,True,18000
2024-01-02,EMP0066,Employee_66,Security,Site_Delta,Afternoon,Present,08:52,18:31,8.3,True,25000
2024-01-02,EMP0067,Employee_67,Reception,Site_Gamma,Morning,Present,09:08,20:50,8.5,True,18000
2024-01-02,EMP0068,Employee_68,Maintenance,Site_Gamma,Night,Present,07:40,20:01,7.9,True,22000
2024-01-02,EMP0069,Employee_69,Security,Site_Beta,Afternoon,Present,07:27,18:44,10.2,True,25000
2024-01-02,EMP0070,Employee_70,Housekeeping,Site_Delta,Morning,Present,08:05,19:16,7.7,True,25000
2024-01-02,EMP0071,Employee_71,Housekeeping,Site_Beta,Afternoon,Present,07:25,19:46,9.6,True,18000
2024-01-02,EMP0072,Employee_72,Security,Site_Alpha,Morning,Present,09:06,17:13,8.9,True,20000
2024-01-02,EMP0073,Employee_73,Maintenance,Site_Delta,Morning,Present,09:28,17:00,9.6,True,22000
2024-01-02,EMP0074,Employee_74,Maintenance,Site_Delta,Afternoon,Absent,,,0.0,,25000
2024-01-02,EMP0075,Employee_75,Reception,Site_Delta,Morning,Present,07:30,17:14,8.6,True,25000
2024-01-02,EMP0076,Employee_76,Security,Site_Delta,Night,Present,08:23,19:08,8.6,True,20000
2024-01-02,EMP0077,Employee_77,Maintenance,Site_Alpha,Morning,Late,12:43,17:04,6.3,True,18000
2024-01-02,EMP0078,Employee_78,Security,Site_Gamma,Night,Present,09:10,20:22,9.7,True,15000
2024-01-02,EMP0079,Employee_79,Housekeeping,Site_Delta,Night,Present,08:39,20:55,8.2,True,22000
2024-01-02,EMP0080,Employee_80,Maintenance,Site_Beta,Night,Present,07:37,20:22,10.4,True,22000
2024-01-02,EMP0081,Employee_81,Reception,Site_Alpha,Afternoon,Present,08:41,17:15,9.2,True,20000
2024-01-02,EMP0082,Employee_82,Reception,Site_Gamma,Afternoon,Present,09:01,19:13,9.1,True,15000
2024-01-02,EMP0083,Employee_83,Housekeeping,Site_Gamma,Afternoon,Present,08:41,17:50,10.2,True,22000
2024-01-02,EMP0084,Employee_84,Maintenance,Site_Delta,Night,Present,07:15,20:40,9.3,True,15000
2024-01-02,EMP0085,Employee_85,Reception,Site_Alpha,Afternoon,Absent,,,0.0,,20000
2024-01-02,EMP0086,Employee_86,Maintenance,Site_Alpha,Afternoon,Absent,,,0.0,,25000
2024-01-02,EMP0087,Employee_87,Security,Site_Epsilon,Afternoon,Absent,,,0.0,,22000
2024-01-02,EMP0088,Employee_88,Security,Site_Beta,Night,Present,09:26,19:34,9.5,True,20000
2024-01-02,EMP0089,Employee_89,Reception,Site_Delta,Morning,Absent,,,0.0,,18000
2024-01-02,EMP0090,Employee_90,Maintenance,Site_Epsilon,Morning,Present,07:37,17:00,8.3,False,20000
2024-01-02,EMP0091,Employee_91,Reception,Site_Delta,Morning,Present,08:32,19:40,,True,15000
2024-01-02,EMP0092,Employee_92,Housekeeping,Site_Beta,Afternoon,Present,08:05,18:17,7.8,True,25000
2024-01-02,EMP0093,Employee_93,Security,Site_Epsilon,Afternoon,Absent,,,0.0,,15000
2024-01-02,EMP0094,Employee_94,Housekeeping,Site_Alpha,Afternoon,Absent,,,0.0,,15000
2024-01-02,EMP0095,Employee_95,Housekeeping,Site_Delta,Night,Present,08:25,17:19,9.6,True,20000
2024-01-02,EMP0096,Employee_96,Maintenance,Site_Delta,Afternoon,Present,07:15,17:59,8.8,True,22000
2024-01-02,EMP0097,Employee_97,Housekeeping,Site_Delta,Night,Present,08:42,18:07,7.5,True,18000
2024-01-02,EMP0098,Employee_98,Reception,Site_Beta,Night,Present,08:22,19:10,8.6,True,25000
2024-01-02,EMP0099,Employee_99,Housekeeping,Site_Alpha,Afternoon,Late,12:56,17:49,7.2,True,22000
2024-01-02,EMP0100,Employee_100,Maintenance,Site_Epsilon,Afternoon,Present,08:17,17:16,9.6,True,15000
2024-01-02,EMP0101,Employee_101,Maintenance,Site_Gamma,Night,Present,08:32,19:03,9.0,True,25000
2024-01-02,EMP0102,Employee_102,Reception,Site_Beta,Afternoon,Present,08:49,17:57,9.2,True,25000
2024-01-02,EMP0103,Employee_103,Reception,Site_Gamma,Afternoon,Present,09:00,17:54,10.1,True,25000
2024-01-02,EMP0104,Employee_104,Reception,Site_Delta,Afternoon,Present,08:58,18:11,10.3,True,18000
2024-01-02,EMP0105,Employee_105,Housekeeping,Site_Epsilon,Afternoon,Present,09:47,20:14,8.5,True,18000
2024-01-02,EMP0106,Employee_106,Reception,Site_Alpha,Afternoon,Present,08:52,17:36,8.6,True,22000
2024-01-02,EMP0107,Employee_107,Reception,Site_Delta,Night,Late,10:14,19:02,7.4,True,18000
2024-01-02,EMP0108,Employee_108,Reception,Site_Alpha,Morning,Present,08:55,19:49,10.0,True,25000
2024-01-02,EMP0109,Employee_109,Maintenance,Site_Alpha,Afternoon,Present,07:23,18:18,9.2,True,15000
2024-01-02,EMP0110,Employee_110,Reception,Site_Alpha,Night,Present,08:23,20:49,9.8,True,18000
2024-01-02,EMP0111,Employee_111,Reception,Site_Beta,Morning,Present,07:09,17:59,8.7,True,22000
2024-01-02,EMP0112,Employee_112,Maintenance,Site_Gamma,Night,Present,09:56,17:21,7.5,True,22000
2024-01-02,EMP0113,Employee_113,Security,Site_Gamma,Night,Present,09:19,17:13,9.1,True,25000
2024-01-02,EMP0114,Employee_114,Reception,Site_Gamma,Night,Present,07:09,19:05,,True,22000
2024-01-02,EMP0115,Employee_115,Security,Site_Epsilon,Morning,Present,08:44,19:29,10.4,True,18000
2024-01-02,EMP0116,Employee_116,Maintenance,Site_Beta,Night,Present,07:40,20:04,9.3,True,15000
2024-01-02,EMP0117,Employee_117,Reception,Site_Alpha,Night,Present,07:15,19:16,10.1,True,15000
2024-01-02,EMP0118,Employee_118,Reception,Site_Beta,Night,Present,09:20,19:28,8.3,True,20000
2024-01-02,EMP0119,Employee_119,Security,Site_Alpha,Afternoon,Present,09:06,18:06,8.0,True,15000
2024-01-02,EMP0120,Employee_120,Maintenance,Site_Gamma,Afternoon,Present,09:22,18:28,8.4,True,22000
2024-01-02,EMP0121,Employee_121,Housekeeping,Site_Beta,Night,Present,07:51,19:52,9.6,True,22000
2024-01-02,EMP0122,Employee_122,Housekeeping,Site_Beta,Morning,Present,08:09,17:45,8.2,True,15000
2024-01-02,EMP0123,Employee_123,Reception,Site_Epsilon,Night,Present,09:19,19:52,10.5,False,18000
2024-01-02,EMP0124,Employee_124,Reception,Site_Epsilon,Morning,Present,08:35,18:06,8.9,True,18000
2024-01-02,EMP0125,Employee_125,Reception,Site_Gamma,Afternoon,Present,07:03,18:08,8.1,True,20000
2024-01-02,EMP0126,Employee_126,Security,Site_Delta,Afternoon,Present,09:05,19:58,9.9,False,25000
2024-01-02,EMP0127,Employee_127,Housekeeping,Site_Alpha,Afternoon,Present,09:28,18:05,10.2,True,20000
2024-01-02,EMP0128,Employee_128,Maintenance,Site_Delta,Night,Present,07:29,17:10,10.3,True,20000
2024-01-02,EMP0129,Employee_129,Reception,Site_Gamma,Morning,Present,08:01,20:43,8.8,True,22000
2024-01-02,EMP0130,Employee_130,Reception,Site_Alpha,Morning,Late,11:17,18:56,5.4,True,22000
2024-01-02,EMP0131,Employee_131,Maintenance,Site_Epsilon,Afternoon,Present,09:15,19:31,8.7,True,20000
2024-01-02,EMP0132,Employee_132,Security,Site_Delta,Afternoon,Present,08:24,18:26,8.1,True,15000
2024-01-02,EMP0133,Employee_133,Security,Site_Epsilon,Night,Present,09:51,17:24,9.8,True,22000
2024-01-02,EMP0134,Employee_134,Maintenance,Site_Beta,Night,Present,08:22,19:24,8.3,False,20000
2024-01-02,EMP0135,Employee_135,Housekeeping,Site_Beta,Night,Present,07:57,19:03,9.9,True,20000
2024-01-02,EMP0136,Employee_136,Housekeeping,Site_Alpha,Night,Present,09:14,18:06,8.2,True,15000
2024-01-02,EMP0137,Employee_137,Maintenance,Site_Delta,Morning,Present,09:03,18:36,10.0,True,25000
2024-01-02,EMP0138,Employee_138,Maintenance,Site_Beta,Morning,Present,07:11,18:37,8.5,True,20000
2024-01-02,EMP0139,Employee_139,Maintenance,Site_Delta,Morning,Present,09:01,19:36,9.2,True,18000
2024-01-02,EMP0140,Employee_140,Housekeeping,Site_Epsilon,Afternoon,Present,08:34,19:11,9.0,True,25000
2024-01-02,EMP0141,Employee_141,Maintenance,Site_Beta,Afternoon,Present,07:01,20:00,8.5,True,22000
2024-01-02,EMP0142,Employee_142,Maintenance,Site_Gamma,Morning,Present,08:45,18:58,9.9,True,22000
2024-01-02,EMP0143,Employee_143,Security,Site_Beta,Morning,Present,07:37,18:49,7.8,True,22000
2024-01-02,EMP0144,Employee_144,Maintenance,Site_Alpha,Afternoon,Present,07:23,20:37,7.8,True,15000
2024-01-02,EMP0145,Employee_145,Maintenance,Site_Epsilon,Morning,Present,07:46,20:50,9.4,True,22000
2024-01-02,EMP0146,Employee_146,Maintenance,Site_Gamma,Night,Present,09:35,19:14,9.5,True,22000
2024-01-02,EMP0147,Employee_147,Maintenance,Site_Alpha,Night,Present,09:44,19:08,8.0,False,18000
2024-01-02,EMP0148,Employee_148,Reception,Site_Alpha,Night,Present,09:25,17:11,9.3,True,25000
2024-01-02,EMP0149,Employee_149,Maintenance,Site_Epsilon,Morning,Absent,,,0.0,,15000
2024-01-02,EMP0150,Employee_150,Reception,Site_Gamma,Night,Present,09:06,20:09,8.5,True,22000
2024-01-02,EMP0151,Employee_151,Security,Site_Beta,Morning,Present,08:10,17:52,9.6,True,15000
2024-01-02,EMP0152,Employee_152,Maintenance,Site_Delta,Morning,Late,11:00,18:13,5.6,True,15000
2024-01-02,EMP0153,Employee_153,Housekeeping,Site_Epsilon,Morning,Present,08:50,17:46,7.5,True,22000
2024-01-02,EMP0154,Employee_154,Reception,Site_Gamma,Night,Present,07:56,20:31,10.1,True,25000
2024-01-02,EMP0155,Employee_155,Reception,Site_Epsilon,Night,Present,08:50,18:10,8.9,True,18000
2024-01-02,EMP0156,Employee_156,Reception,Site_Alpha,Afternoon,Present,07:20,19:06,7.7,True,25000
2024-01-02,EMP0157,Employee_157,Reception,Site_Gamma,Morning,Present,09:04,17:21,9.3,True,20000
2024-01-02,EMP0158,Employee_158,Housekeeping,Site_Delta,Afternoon,Present,07:27,18:38,10.2,True,18000
2024-01-02,EMP0159,Employee_159,Maintenance,Site_Alpha,Night,Present,07:12,20:44,9.2,True,20000
2024-01-02,EMP0160,Employee_160,Maintenance,Site_Alpha,Afternoon,Present,09:18,19:15,7.8,True,20000
2024-01-02,EMP0161,Employee_161,Housekeeping,Site_Alpha,Afternoon,Present,08:09,17:23,7.5,True,15000
2024-01-02,EMP0162,Employee_162,Housekeeping,Site_Epsilon,Morning,Present,09:38,20:12,7.8,True,15000
2024-01-02,EMP0163,Employee_163,Maintenance,Site_Beta,Morning,Present,07:30,17:19,9.9,True,25000
2024-01-02,EMP0164,Employee_164,Housekeeping,Site_Alpha,Night,Late,11:05,19:34,6.0,True,18000
2024-01-02,EMP0165,Employee_165,Housekeeping,Site_Beta,Afternoon,Present,08:23,18:28,7.6,True,18000
2024-01-02,EMP0166,Employee_166,Security,Site_Gamma,Morning,Present,08:36,17:09,9.8,True,18000
2024-01-02,EMP0167,Employee_167,Maintenance,Site_Beta,Morning,Present,08:51,20:48,9.3,True,15000
2024-01-02,EMP0168,Employee_168,Housekeeping,Site_Alpha,Afternoon,Present,09:26,20:36,10.1,True,18000
2024-01-02,EMP0169,Employee_169,Maintenance,Site_Alpha,Morning,Present,09:02,18:07,10.3,True,20000
2024-01-02,EMP0170,Employee_170,Security,Site_Beta,Night,Absent,,,0.0,,22000
2024-01-02,EMP0171,Employee_171,Security,Site_Alpha,Afternoon,Present,07:51,18:08,7.6,True,22000
2024-01-02,EMP0172,Employee_172,Maintenance,Site_Epsilon,Night,Present,07:52,18:53,9.3,True,15000
2024-01-02,EMP0173,Employee_173,Reception,Site_Epsilon,Morning,Present,07:05,20:35,8.7,True,25000
2024-01-02,EMP0174,Employee_174,Security,Site_Epsilon,Afternoon,Present,08:58,17:50,9.6,True,22000
2024-01-02,EMP0175,Employee_175,Security,Site_Alpha,Afternoon,Present,07:26,18:09,9.2,True,22000
2024-01-02,EMP0176,Employee_176,Reception,Site_Alpha,Afternoon,Absent,,,0.0,,22000
2024-01-02,EMP0177,Employee_177,Security,Site_Alpha,Afternoon,Present,07:36,17:50,8.4,True,25000
2024-01-02,EMP0178,Employee_178,Housekeeping,Site_Alpha,Morning,Present,08:16,20:41,9.0,True,20000
2024-01-02,EMP0179,Employee_179,Maintenance,Site_Delta,Night,Present,08:25,18:39,9.3,True,25000
2024-01-02,EMP0180,Employee_180,Maintenance,Site_Delta,Night,Present,08:44,18:03,9.7,True,25000
2024-01-02,EMP0181,Employee_181,Reception,Site_Alpha,Night,Late,10:21,18:19,5.7,True,15000
2024-01-02,EMP0182,Employee_182,Housekeeping,Site_Delta,Afternoon,Present,09:43,17:55,8.2,True,18000
2024-01-02,EMP0183,Employee_183,Reception,Site_Gamma,Afternoon,Present,08:17,20:38,9.4,True,22000
2024-01-02,EMP0184,Employee_184,Reception,Site_Alpha,Afternoon,Present,08:47,20:48,9.0,True,22000
2024-01-02,EMP0185,Employee_185,Maintenance,Site_Gamma,Afternoon,Present,07:04,19:45,9.0,True,18000
2024-01-02,EMP0186,Employee_186,Reception,Site_Alpha,Morning,Late,12:01,17:12,7.2,True,15000
2024-01-02,EMP0187,Employee_187,Security,Site_Delta,Morning,Present,07:15,17:29,7.7,True,20000
2024-01-02,EMP0188,Employee_188,Housekeeping,Site_Epsilon,Morning,Present,08:52,20:32,8.7,True,25000
2024-01-02,EMP0189,Employee_189,Maintenance,Site_Alpha,Afternoon,Present,07:23,20:38,8.8,True,20000
2024-01-02,EMP0190,Employee_190,Reception,Site_Alpha,Afternoon,Present,09:22,19:10,10.0,True,25000
2024-01-02,EMP0191,Employee_191,Maintenance,Site_Gamma,Morning,Present,07:18,17:24,7.6,True,25000
2024-01-02,EMP0192,Employee_192,Housekeeping,Site_Beta,Night,Present,07:54,18:41,8.2,True,22000
2024-01-02,EMP0193,Employee_193,Housekeeping,Site_Alpha,Afternoon,Present,09:01,17:30,10.2,True,25000
2024-01-02,EMP0194,Employee_194,Maintenance,Site_Alpha,Afternoon,Present,07:14,19:38,9.9,True,25000
2024-01-02,EMP0195,Employee_195,Housekeeping,Site_Delta,Night,Absent,,,0.0,,25000
2024-01-02,EMP0196,Employee_196,Security,Site_Epsilon,Night,Present,08:57,20:54,8.5,True,20000
2024-01-02,EMP0197,Employee_197,Security,Site_Beta,Afternoon,Present,09:33,20:37,7.8,True,20000
2024-01-02,EMP0198,Employee_198,Maintenance,Site_Gamma,Morning,Present,08:35,19:19,9.6,True,18000
2024-01-02,EMP0199,Employee_199,Housekeeping,Site_Epsilon,Night,Present,08:40,19:55,8.3,True,22000
2024-01-02,EMP0200,Employee_200,Security,Site_Beta,Night,Absent,,,0.0,,15000
2024-01-03,EMP0001,Employee_1,Reception,Site_Delta,Morning,Present,07:09,18:57,7.7,True,20000
2024-01-03,EMP0002,Employee_2,Maintenance,Site_Delta,Afternoon,Present,08:42,19:43,7.9,False,25000
2024-01-03,EMP0003,Employee_3,Housekeeping,Site_Delta,Morning,Present,08:16,20:25,8.7,False,20000
2024-01-03,EMP0004,Employee_4,Reception,Site_Delta,Morning,Present,09:52,18:21,9.7,True,22000
2024-01-03,EMP0005,Employee_5,Maintenance,Site_Delta,Night,Present,08:58,19:32,8.4,True,18000
2024-01-03,EMP0006,Employee_6,Reception,Site_Beta,Night,Present,09:11,19:06,8.9,True,25000
2024-01-03,EMP0007,Employee_7,Security,Site_Delta,Night,Present,09:48,18:43,10.2,True,25000
2024-01-03,EMP0008,Employee_8,Security,Site_Alpha,Night,Present,07:47,19:26,9.9,True,22000
2024-01-03,EMP0009,Employee_9,Housekeeping,Site_Delta,Morning,Present,08:29,17:30,7.7,True,15000
2024-01-03,EMP0010,Employee_10,Maintenance,Site_Delta,Afternoon,Present,09:04,20:56,8.1,True,18000
2024-01-03,EMP0011,Employee_11,Reception,Site_Gamma,Afternoon,Present,09:19,20:03,10.1,True,22000
2024-01-03,EMP0012,Employee_12,Maintenance,Site_Delta,Afternoon,Absent,,,0.0,,15000
2024-01-03,EMP0013,Employee_13,Reception,Site_Alpha,Night,Present,09:57,20:09,8.4,True,25000
2024-01-03,EMP0014,Employee_14,Security,Site_Gamma,Morning,Present,08:21,18:20,9.4,False,15000
2024-01-03,EMP0015,Employee_15,Security,Site_Alpha,Morning,Present,07:36,18:31,9.9,True,18000
2024-01-03,EMP0016,Employee_16,Security,Site_Epsilon,Morning,Present,08:40,20:25,8.8,True,18000
2024-01-03,EMP0017,Employee_17,Housekeeping,Site_Delta,Night,Present,09:12,19:00,10.2,True,15000
2024-01-03,EMP0018,Employee_18,Housekeeping,Site_Delta,Night,Present,07:43,17:40,9.7,True,20000
2024-01-03,EMP0019,Employee_19,Maintenance,Site_Beta,Night,Late,11:08,17:24,6.3,True,25000
2024-01-03,EMP0020,Employee_20,Security,Site_Beta,Afternoon,Present,07:52,17:19,10.3,True,15000
2024-01-03,EMP0021,Employee_21,Security,Site_Gamma,Night,Present,09:21,20:56,9.6,True,22000
2024-01-03,EMP0022,Employee_22,Reception,Site_Beta,Morning,Absent,,,0.0,,25000
2024-01-03,EMP0023,Employee_23,Housekeeping,Site_Alpha,Night,Present,07:10,20:01,8.2,True,20000
2024-01-03,EMP0024,Employee_24,Security,Site_Epsilon,Morning,Present,09:01,18:07,8.6,True,20000
2024-01-03,EMP0025,Employee_25,Reception,Site_Gamma,Morning,Present,09:16,17:38,,True,25000
2024-01-03,EMP0026,Employee_26,Maintenance,Site_Alpha,Afternoon,Present,07:03,17:26,8.8,True,22000
2024-01-03,EMP0027,Employee_27,Security,Site_Delta,Afternoon,Present,09:09,18:44,9.6,False,22000
2024-01-03,EMP0028,Employee_28,Housekeeping,Site_Delta,Morning,Present,07:42,19:39,9.3,True,25000
2024-01-03,EMP0029,Employee_29,Maintenance,Site_Epsilon,Night,Present,07:32,17:18,7.8,True,22000
2024-01-03,EMP0030,Employee_30,Reception,Site_Delta,Night,Present,07:49,19:53,9.1,True,25000
2024-01-03,EMP0031,Employee_31,Maintenance,Site_Gamma,Morning,Present,08:10,17:35,9.0,True,15000
2024-01-03,EMP0032,Employee_32,Maintenance,Site_Delta,Morning,Absent,,,0.0,,22000
2024-01-03,EMP0033,Employee_33,Reception,Site_Gamma,Morning,Present,07:00,17:58,7.8,True,22000
2024-01-03,EMP0034,Employee_34,Maintenance,Site_Beta,Afternoon,Present,07:49,17:46,9.7,True,18000
2024-01-03,EMP0035,Employee_35,Maintenance,Site_Gamma,Afternoon,Present,08:18,19:29,7.7,True,20000
2024-01-03,EMP0036,Employee_36,Maintenance,Site_Epsilon,Morning,Late,11:23,19:20,6.1,True,25000
2024-01-03,EMP0037,Employee_37,Housekeeping,Site_Alpha,Morning,Present,07:00,18:42,9.4,True,22000
2024-01-03,EMP0038,Employee_38,Reception,Site_Epsilon,Morning,Late,12:17,19:05,5.9,True,22000
2024-01-03,EMP0039,Employee_39,Reception,Site_Delta,Morning,Present,07:25,20:29,8.3,True,15000
2024-01-03,EMP0040,Employee_40,Maintenance,Site_Beta,Afternoon,Late,11:41,17:07,5.3,True,18000
2024-01-03,EMP0041,Employee_41,Maintenance,Site_Epsilon,Afternoon,Present,07:06,20:58,9.3,True,22000
2024-01-03,EMP0042,Employee_42,Maintenance,Site_Delta,Night,Present,07:39,20:49,8.6,False,25000
2024-01-03,EMP0043,Employee_43,Maintenance,Site_Gamma,Night,Present,09:57,18:30,10.3,True,22000
2024-01-03,EMP0044,Employee_44,Maintenance,Site_Gamma,Afternoon,Present,07:04,19:41,8.4,True,18000
2024-01-03,EMP0045,Employee_45,Security,Site_Beta,Afternoon,Present,09:36,18:42,10.1,True,15000
2024-01-03,EMP0046,Employee_46,Housekeeping,Site_Beta,Morning,Present,09:06,20:42,9.7,True,22000
2024-01-03,EMP0047,Employee_47,Maintenance,Site_Epsilon,Night,Present,09:24,18:53,10.0,True,25000
2024-01-03,EMP0048,Employee_48,Maintenance,Site_Alpha,Morning,Present,07:41,18:32,10.0,True,20000
2024-01-03,EMP0049,Employee_49,Housekeeping,Site_Gamma,Morning,Late,10:48,18:20,5.6,True,20000
2024-01-03,EMP0050,Employee_50,Security,Site_Epsilon,Morning,Absent,,,0.0,,20000
2024-01-03,EMP0051,Employee_51,Security,Site_Alpha,Night,Present,07:35,20:25,,True,20000
2024-01-03,EMP0052,Employee_52,Housekeeping,Site_Delta,Morning,Present,09:28,17:54,9.0,True,15000
2024-01-03,EMP0053,Employee_53,Maintenance,Site_Delta,Afternoon,Absent,,,0.0,,22000
2024-01-03,EMP0054,Employee_54,Maintenance,Site_Beta,Morning,Present,07:06,20:26,7.6,True,20000
2024-01-03,EMP0055,Employee_55,Reception,Site_Alpha,Morning,Present,09:39,19:56,9.0,True,22000
2024-01-03,EMP0056,Employee_56,Reception,Site_Alpha,Night,Present,08:23,17:52,8.2,True,15000
2024-01-03,EMP0057,Employee_57,Housekeeping,Site_Beta,Night,Present,09:38,20:45,9.5,True,20000
2024-01-03,EMP0058,Employee_58,Security,Site_Beta,Morning,Present,09:14,17:21,8.6,True,25000
2024-01-03,EMP0059,Employee_59,Reception,Site_Epsilon,Night,Present,09:33,19:44,7.8,True,25000
2024-01-03,EMP0060,Employee_60,Housekeeping,Site_Epsilon,Afternoon,Present,09:47,20:06,8.3,True,22000
2024-01-03,EMP0061,Employee_61,Reception,Site_Gamma,Night,Present,08:13,20:52,9.8,True,22000
2024-01-03,EMP0062,Employee_62,Maintenance,Site_Epsilon,Night,Present,08:02,17:49,10.2,True,15000
2024-01-03,EMP0063,Employee_63,Security,Site_Beta,Night,Present,09:08,20:00,9.1,False,18000
2024-01-03,EMP0064,Employee_64,Maintenance,Site_Alpha,Morning,Absent,,,0.0,,18000
2024-01-03,EMP0065,Employee_65,Housekeeping,Site_Epsilon,Morning,Present,08:59,18:44,9.2,True,18000
2024-01-03,EMP0066,Employee_66,Security,Site_Delta,Afternoon,Present,08:42,19:32,10.1,True,25000
2024-01-03,EMP0067,Employee_67,Reception,Site_Gamma,Morning,Present,09:48,18:17,8.7,True,18000
2024-01-03,EMP0068,Employee_68,Maintenance,Site_Gamma,Night,Present,07:08,20:38,9.6,True,22000
2024-01-03,EMP0069,Employee_69,Security,Site_Beta,Afternoon,Present,09:35,19:45,9.7,True,25000
2024-01-03,EMP0070,Employee_70,Housekeeping,Site_Delta,Morning,Present,07:39,19:43,8.5,True,25000
2024-01-03,EMP0071,Employee_71,Housekeeping,Site_Beta,Afternoon,Absent,,,0.0,,18000
2024-01-03,EMP0072,Employee_72,Security,Site_Alpha,Morning,Present,07:32,19:45,7.8,True,20000
